AMZN,Open,High,Low,Close,Volume,r_percent_increase_high,r_percent_increase_close,c_four_percent_high,SMA,SMA_diff,Stochastic,Stochastic_diff,rsi_up_var,rsi_down_var,RSI,RSI_diff,ROC,ROC_diff,tr,ATR,ATR_diff,pos_dx,neg_dx,dx,ADX,ADX_diff
2015-03-18,369.97,375.99,366.7,375.135,2654135.0,1.7686966025564104,0.8943447025737451,0.0,373.30611111111114,-1.4105555555555043,40.05289238295525,15.561330288623697,3.214999999999975,0.0,41.751301527694764,3.773110608853159,-3.273341412474536,-0.45143505795948347,9.29000000000002,6.915442857142856,0.22857142857142776,1.490000000000009,0.0,10.965630114566617,12.28439181992162,0.7545154019746647
2015-03-19,373.87,377.11,372.19,373.24,1915671.0,2.2853927767656126,1.406601650412603,0.0,372.54499999999996,-0.7611111111111768,31.500753671327143,-8.552138711628107,0.0,1.8949999999999818,43.80372492836673,2.0524234006719624,-1.80220474098239,1.471136671492146,4.920000000000016,6.824014285714286,-0.09142857142856986,0.0,5.490000000000009,38.56578204404331,14.018682374087955,1.7342905541663356
2015-03-20,376.29,379.37,375.92,378.49,3763553.0,0.866601495415988,-0.8930222727152621,0.0,372.5372222222222,-0.007777777777732808,55.194013954202084,23.69326028287494,5.25,0.0,43.55607518661753,-0.24764974174919985,-0.018491124260353226,1.7837136167220369,6.1299999999999955,6.80337142857143,-0.020642857142855853,0.0,3.730000000000018,49.25373134328399,16.516397878200053,2.4977155041120973
2015-03-23,378.07,381.77,374.94,375.11,2239343.0,1.4369118391938327,-0.13862600303911884,0.0,373.15944444444443,0.6222222222222058,39.94006733398929,-15.253946620212794,0.0,3.3799999999999955,41.8004488175384,-1.755626369079124,1.5155205542475232,1.5340116785078763,6.829999999999984,6.969871428571428,0.16649999999999743,2.3999999999999773,0.0,27.808471454880763,17.66877963186628,1.1523817536662264
2015-03-24,373.99,375.24,372.27,374.09,2228214.0,1.7134914058114423,0.13365767596033043,0.0,374.0172222222222,0.8577777777777555,35.33680533617341,-4.603261997815878,0.0,1.0200000000000387,42.43778478794247,0.6373359704040666,2.1071594289925404,0.5916388747450172,2.9700000000000273,6.7741571428571445,-0.19571428571428306,0.0,0.0,39.35742971887575,19.829166473986447,2.160386842120168
2015-03-25,375.17,380.5,370.285,370.96,3429497.0,1.8169074832866103,0.9785421608798781,0.0,373.65277777777777,-0.36444444444441615,22.661523625843717,-12.675281710329696,0.0,3.1299999999999955,34.68591140159768,-7.751873386344791,-0.8764429243266432,-2.9836023533191836,10.214999999999975,7.096785714285716,0.32262857142857104,5.259999999999991,0.0,3.7478705281092513,19.366042680615852,-0.4631237933705954
2015-03-26,369.59,371.4,365.65,367.35,2929962.0,2.8174765210289823,1.9708724649516678,0.0,373.2938888888889,-0.3588888888888846,10.545905707196308,-12.11561791864741,0.0,3.609999999999957,37.49754661432782,2.8116352127301383,-0.8716066706244162,0.004836253702226956,5.75,6.868214285714288,-0.22857142857142776,0.0,0.0,3.7478705281092553,19.39259791608078,0.02655523546492944
2015-03-27,367.11,373.17,366.5734,370.56,2609774.0,2.6014680483592363,1.7487046632124401,0.0,372.9838888888889,-0.3100000000000023,30.459057071960444,19.913151364764136,3.2099999999999795,0.0,42.399771993159796,4.902225378831979,-0.7472880674969922,0.12431860312742404,6.596600000000024,6.995828571428575,0.12761428571428723,1.7700000000000387,0.0,3.524752475247476,19.40321614776986,0.010618231689079494
2015-03-30,371.87,376.12,371.55,374.59,1820933.0,1.4976374169091577,0.6540484262794111,0.0,373.28055555555557,0.29666666666668107,55.459057071960274,24.99999999999983,4.029999999999973,0.0,55.33501365259398,12.935241659434183,0.7178963217896212,1.4651843892866134,5.560000000000002,6.722971428571433,-0.27285714285714224,0.0,4.976600000000019,13.519879840934909,20.169969987339748,0.766753839569887
2015-03-31,373.24,377.7,371.51,372.1,2506122.0,2.547702230583166,2.4455791453910147,0.0,372.9433333333334,-0.3372222222221808,40.01240694789109,-15.446650124069187,0.0,2.4899999999999523,56.10093696763205,0.7659233150380729,-0.8090420781851783,-1.5269383999747994,6.189999999999998,6.658685714285716,-0.06428571428571672,1.579999999999984,0.0,7.880754308854298,18.980970368601238,-1.1889996187385101
2015-04-01,372.1,373.16,368.34,370.255,2458095.0,3.825741718545332,3.5880676830832874,0.0,372.6116666666667,-0.3316666666667061,28.566997518610528,-11.44540942928056,0.0,1.8450000000000273,45.13252717723218,-10.968409790399875,-0.7997535098060267,0.009288568379151596,4.82000000000005,6.350828571428577,-0.30785714285713883,0.0,0.0,15.701732497993767,19.68654931218267,0.7055789435814326
2015-04-02,370.5,373.28,369.0,372.25,1875279.0,3.994627266621895,3.032907991940905,0.0,371.91833333333335,-0.693333333333328,40.942928039702366,12.375930521091838,1.9950000000000045,0.0,52.12630506748157,6.99377789024939,-1.6486565034743346,-0.8489029936683079,4.279999999999973,6.116542857142861,-0.23428571428571665,0.0,0.660000000000025,17.536926964105607,20.69108039723957,1.0045310850569003
2015-04-06,370.1,380.2,369.36,377.04,3050709.0,2.673456397199232,1.7239550180352214,0.0,372.1327777777778,0.2144444444444389,70.65756823821366,29.71464019851129,4.7900000000000205,0.0,54.46839428433035,2.342089216848784,0.5145157420490007,2.1631722455233353,10.839999999999975,6.3751142857142895,0.2585714285714289,6.920000000000016,0.0,4.4181457445034935,20.77204284092935,0.08096244368977779
2015-04-07,376.15,379.31,374.03,374.41,1954902.0,3.5789642370663115,2.8578296519857878,0.0,372.1683333333333,0.03555555555550427,54.342431761786884,-16.315136476426773,0.0,2.6299999999999955,52.93010120028244,-1.5382930840479148,0.08554091261462483,-0.4289748294343759,5.28000000000003,6.405114285714291,0.030000000000001137,0.0,4.669999999999959,0.2737081028896344,16.87876326188558,-3.8932795790437673
2015-04-08,374.66,381.58,374.65,381.2,2636434.0,1.733997901364117,1.0257082896117589,0.0,373.30611111111114,1.137777777777842,96.46401985111666,42.12158808932978,6.789999999999964,0.0,56.58308911320961,3.6529879129271734,2.760405434548202,2.674864521933577,7.169999999999959,6.253685714285715,-0.1514285714285757,2.269999999999982,0.0,1.6950859122098414,16.21658153314581,-0.6621817287397711
2015-04-09,380.66,384.42,378.795,383.54,2392328.0,1.1133128226521305,0.6518224956979715,0.0,375.105,1.7988888888888823,95.31166755460845,-1.1523522965082122,2.340000000000032,0.0,61.07288755106431,4.489798437854702,4.40724105076902,1.6468356162208182,5.625,6.304042857142856,0.05035714285714121,0.0,4.145000000000039,5.258769827208668,13.837509231943335,-2.3790723012024753
2015-04-10,384.31,387.12,381.3151,382.65,2573519.0,1.3484907879263102,0.8859270874167108,0.0,376.4483333333334,1.3433333333333621,79.18025151373999,-16.13141604086846,0.0,0.8900000000000432,54.93475682087778,-6.138130730186532,3.26262953367875,-1.14461151709027,5.804900000000032,6.28082142857143,-0.02322142857142584,2.6999999999999886,0.0,22.618575911071897,11.934998129642475,-1.9025111023008598
2015-04-13,383.53,385.28,380.14,382.36,1894453.0,2.5054922062977254,1.8699654775604084,0.0,377.3116666666667,0.8633333333333439,77.82952957615285,-1.3507219375871387,0.0,0.2899999999999636,59.28059395801333,4.345837137135547,2.0742678662003895,-1.1883616674783606,5.139999999999986,6.160107142857145,-0.12071428571428555,0.0,0.0,17.305073301365166,11.184755404391357,-0.7502427252511179
2015-04-14,383.51,387.81,381.2101,385.11,2583575.0,2.4642309989353715,1.5761730414686697,0.0,378.75722222222225,1.4455555555555293,87.81588447653435,9.9863549003815,2.75,0.0,63.50821279725431,4.227618839240982,3.4963719430260656,1.422104076825676,6.599899999999991,6.419385714285714,0.25927857142856947,2.5300000000000296,0.0,22.886963203278334,10.008293510420115,-1.1764618939712417
2015-04-15,384.65,385.78,381.64,383.45,1933229.0,2.9078106663189556,2.015908201851615,0.0,380.22333333333336,1.466111111111104,80.32490974729238,-7.4909747292419695,0.0,1.660000000000025,65.88250254323503,2.3742897459807253,3.56376011127466,0.0673881682485944,4.139999999999986,5.985457142857143,-0.433928571428571,0.0,0.4298999999999751,8.846454221092499,10.372478059918919,0.36418454949880363
2015-04-16,383.69,387.45,383.55,386.04,2080418.0,2.2173867992954106,1.3314682416329877,0.0,381.7555555555556,1.5322222222222308,91.66533249201858,11.340422744726197,2.590000000000032,0.0,74.3994778067885,8.516975263553462,3.704499664204169,0.14073955292950924,4.0,5.860457142857143,-0.125,0.0,1.910000000000025,2.831184989077422,10.307000521416644,-0.06547753850227522
2015-04-17,382.63,383.56,374.4,375.56,3839664.0,20.526680157631265,18.51634891894771,1.0,381.5911111111111,-0.16444444444448436,37.082691319979546,-54.58264117203903,0.0,10.480000000000018,55.48606539389949,-18.91341241288901,-0.3925312964141784,-4.097030960618348,11.640000000000043,6.220700000000002,0.3602428571428584,0.0,0.0,2.4137352667613303,10.227642149381921,-0.07935837203472218
2015-04-20,378.55,391.94,377.0,389.51,5016148.0,16.210110138378987,14.271777361300103,1.0,383.2688888888889,1.6777777777778056,89.70338983050846,52.62069851052891,13.949999999999989,0.0,63.4438637592359,7.957798365336416,4.033011938783677,4.425543235197855,16.379999999999995,6.993557142857144,0.7728571428571422,8.379999999999995,0.0,34.71511179751835,11.74158728913788,1.5139451397559593
2015-04-21,391.31,394.6,386.8,391.18,4643524.0,15.713993557952852,13.783935784038043,1.0,384.3777777777778,1.1088888888888846,86.97638994668694,-2.72699988382152,1.670000000000016,0.0,67.45015547832443,4.00629171908853,2.6180482686253983,-1.4149636701582784,7.800000000000011,7.108557142857145,0.1150000000000011,0.0,9.800000000000011,2.6682487183354517,11.369265461243677,-0.3723218278942042
2015-04-22,391.91,394.28,388.0,389.8,3474724.0,16.123653155464332,14.186762442278095,1.0,385.0733333333333,0.6955555555555293,81.24999999999997,-5.7263899466869645,0.0,1.3799999999999955,68.02877963287517,0.578624154550738,1.6321635292277183,-0.98588473939768,6.279999999999973,7.212842857142854,0.10428571428570876,0.0,1.1999999999999886,0.03266476524120387,10.250046337475638,-1.1192191237680387
2015-04-23,390.21,391.88,386.15,389.99,7979985.0,16.06707864304212,14.131131567476093,1.0,385.8888888888889,0.8155555555555907,81.73534072900154,0.4853407290015639,0.18999999999999773,0.0,66.9274809160305,-1.101298716844667,1.9182020122827734,0.2860384830550551,5.730000000000018,7.316414285714286,0.1035714285714322,0.0,0.0,1.43499373816873,9.099908249908717,-1.150138087566921
2015-04-24,439.0,452.65,439.0,445.1,17176904.0,0.42462368007189083,-1.4693327342170344,0.0,392.85999999999996,6.971111111111043,90.39684558636485,8.661504857363312,55.110000000000014,0.0,83.12889408099686,16.201413164966354,16.408620148551105,14.490418136268332,62.65999999999997,11.017842857142856,3.70142857142857,60.76999999999998,0.0,55.1542484229021,12.723915584080045,3.6240073341713277
2015-04-27,443.86,446.99,437.41,438.56,5430949.0,0.10032834731849638,-2.0954943451295143,0.0,398.7988888888889,5.9388888888889255,81.9936102236422,-8.403235362722654,0.0,6.5400000000000205,80.08065272437396,-3.0482413566228956,13.879151411285084,-2.5294687372660203,9.579999999999984,11.324985714285711,0.30714285714285516,0.0,0.0,62.851397303231785,17.193750526961626,4.469834942881581
2015-04-28,438.51,439.0,428.04,429.31,4140483.0,1.1483543360275807,0.01397591484009277,0.0,403.8944444444444,5.0955555555555065,70.17252396166137,-11.821086261980824,0.0,9.25,72.05060042167017,-8.030052302703794,11.959838310079544,-1.9193131012055407,10.95999999999998,11.595699999999997,0.2707142857142859,0.0,0.0,61.933447921893936,21.49649067051049,4.3027401435488635
2015-04-29,426.75,434.24,426.03,429.37,3621688.0,0.5543004867596701,-1.4742529752893738,0.0,408.7088888888889,4.8144444444445185,70.24920127795531,0.0766773162939387,0.060000000000002274,0.0,71.45398370939049,-0.5966167122796833,11.224225468863326,-0.7356128412162182,8.210000000000036,11.780342857142857,0.18464285714286,0.0,0.0,69.58523664527662,26.091238300372485,4.594747629861995
2015-04-30,427.11,431.75,419.24,421.78,3647877.0,1.8943525060458082,1.2091611740717965,0.0,413.8444444444445,5.135555555555584,60.549520766773156,-9.699680511182152,0.0,7.590000000000032,67.23636683992598,-4.217616869464507,12.306954947278722,1.0827294784153967,12.509999999999991,12.259278571428569,0.47893571428571136,0.0,0.0,68.61934676469862,29.377007647060108,3.2857693466876228
2015-05-01,423.82,425.64,416.0,422.87,3565824.0,2.9157897226097815,2.5587059852909864,0.0,417.55111111111114,3.7066666666666492,61.942492012779596,1.3929712460064394,1.0900000000000318,0.0,67.7193596360773,0.48299279615132207,8.564606813688998,-3.742348133589724,9.639999999999986,12.58070714285714,0.3214285714285712,0.0,0.0,68.6193467646986,33.04231289444107,3.66530524738096
2015-05-04,424.8,429.77,422.42,423.04,2270448.0,3.772692889561266,2.517492435703474,0.0,421.0911111111111,3.5399999999999636,62.15974440894574,0.21725239616614545,0.17000000000001592,0.0,66.97395507025863,-0.7454045658186743,8.144588169129305,-0.4200186445596934,7.349999999999966,12.63428571428571,0.05357857142857014,0.0,6.420000000000016,55.55073169579535,35.37543921533514,2.333126320894074
2015-05-05,422.85,427.51,421.02,421.19,2856386.0,4.2284954533583425,2.9677817612004085,1.0,424.5788888888889,3.487777777777808,59.79552715654955,-2.3642172523961946,0.0,1.8500000000000227,66.86025732666187,-0.11369774359675944,8.052847614161104,-0.09174055496820088,6.490000000000009,12.802142857142854,0.16785714285714448,0.0,0.0,56.30650994575036,38.76544319566784,3.3900039803327005
2015-05-06,421.43,422.7165,414.55,419.1,2552474.0,4.748270102600806,3.4812693867811917,1.0,427.81333333333333,3.2344444444444207,57.1246006389777,-2.67092651757185,0.0,2.089999999999975,64.83575659666127,-2.0245007300005966,7.4642939562552915,-0.5885536579058126,8.166499999999985,13.099749999999997,0.2976071428571423,0.0,0.0,59.75511147048627,42.831437944339896,4.065994748672054
2015-05-07,424.15,428.5,422.85,426.88,2766132.0,2.8392053973013502,1.5952961019490262,0.0,425.78888888888895,-2.0244444444443843,65.9352280237938,8.810627384816101,7.779999999999973,0.0,73.60191317144958,8.766156574788312,-4.093462143338582,-11.557756099593874,9.399999999999977,12.939749999999991,-0.16000000000000547,0.0,8.300000000000011,45.77843364604189,45.9289164000028,3.097478455662902
2015-05-08,430.75,435.2,430.174,433.69,2908838.0,1.224376859046785,-0.19368673476445733,0.0,425.2477777777778,-0.5411111111111495,71.48872180451131,5.553493780717517,6.810000000000002,0.0,71.74640677298679,-1.8555063984627935,-1.110452389638819,2.9830097536997626,8.319999999999993,12.364035714285706,-0.5757142857142856,0.0,7.323999999999955,29.554224316200152,45.56028157990864,-0.36863482009415804
2015-05-11,432.51,439.0,431.37,432.85,2393737.0,0.1566362481229057,-0.13168534134227794,0.0,425.6411111111111,0.39333333333331666,70.22556390977451,-1.263157894736807,0.0,0.839999999999975,70.67990074441687,-1.0665060285699184,0.8245789755654469,1.9350313652042659,7.6299999999999955,12.351892857142847,-0.012142857142858787,3.8000000000000114,0.0,47.06083312455876,48.73118046606744,3.1708988861588026
2015-05-12,431.08,433.25,426.71,431.02,1947822.0,0.5818755510185231,0.2923298222820266,0.0,425.82444444444445,0.18333333333333712,67.47368421052632,-2.7518796992481924,0.0,1.830000000000041,70.36561264822132,-0.3142880961955541,0.3842839509048087,-0.4402950246606382,6.5400000000000205,12.370464285714279,0.018571428571432236,0.0,0.0,49.098298196596424,52.235868568307104,3.504688102239662
2015-05-13,429.98,433.528,425.8,426.87,1996328.0,1.4360343898610806,1.267364771476086,0.0,426.39000000000004,0.5655555555555907,32.33595800524935,-35.13772620527696,0.0,4.149999999999977,67.53518448079116,-2.8304281674301563,1.2067902698089126,0.8225063189041039,7.728000000000009,12.513178571428565,0.1427142857142858,0.27800000000002,0.0,49.2611517746168,55.65202271376768,3.416154145460574
2015-05-14,429.45,433.0,427.01,432.28,1888477.0,1.0687517349865838,-0.1503655038400984,0.0,427.43555555555554,1.0455555555554952,54.654747225647235,22.318789220397882,5.409999999999968,0.0,38.442120447169096,-29.093064033622063,2.225270177595944,1.0184799077870312,6.1299999999999955,8.475321428571423,-4.037857142857142,0.0,1.2099999999999795,70.15951997658398,56.72382782474496,1.0718051109772802
2015-05-15,428.0,430.3962,424.3,426.0,4240306.0,2.5586854460093846,1.3215962441314544,0.0,427.76444444444445,0.3288888888889119,46.830265848670734,-7.8244813769765,0.0,6.279999999999973,38.6231884057971,0.18106795862800595,0.6996974281391782,-1.5255727494567655,7.979999999999961,8.361035714285707,-0.11428571428571566,0.0,0.0,70.159519976584,57.24583658712726,0.5220087623822991
2015-05-18,426.0,427.27,421.46,425.24,2390229.0,2.7419809989652824,1.5026808390555888,0.0,428.2144444444445,0.4500000000000455,43.72188139059306,-3.1083844580776727,0.0,0.7599999999999909,45.643331192464146,7.020142786667044,0.961561290628935,0.2618638624897568,5.810000000000002,7.993178571428566,-0.3678571428571411,0.0,0.0,70.15951997658398,57.833413162462264,0.5875765753350066
2015-05-19,424.87,428.24,420.63,421.71,2465240.0,3.60200137535273,2.352327428801787,0.0,428.50444444444446,0.2899999999999636,29.284253578731988,-14.437627811861073,0.0,3.5300000000000296,42.367477082502965,-3.2758541099611804,0.6227630637079352,-0.3387982269209998,7.610000000000014,7.950321428571422,-0.04285714285714448,0.9700000000000273,0.0,64.32760935622885,57.45786835610171,-0.3755448063605513
2015-05-20,420.6,427.1,418.36,423.86,2196159.0,3.0764875194639654,1.8331524559996184,0.0,428.1688888888889,-0.3355555555555725,38.07770961145197,8.793456032719984,2.150000000000034,0.0,52.32454179704967,9.957064714546703,-0.7074587706146884,-1.3302218343226238,8.740000000000009,7.681035714285708,-0.26928571428571324,0.0,0.0,64.32760935622886,57.151315684068166,-0.30655267203354697
2015-05-21,428.0,436.9,428.0,431.63,4121401.0,0.20156152260037635,-0.04865278131732723,0.0,427.94,-0.22888888888888914,69.85685071574639,31.779141104294418,7.769999999999982,0.0,58.51808634772462,6.19354455067495,-0.4749936590652314,0.23246511154945704,13.039999999999964,7.92389285714285,0.242857142857142,9.799999999999955,0.0,22.061834024460538,53.825779059765445,-3.325536624302721
2015-05-22,431.55,432.44,427.61,427.63,2020629.0,1.293174005565566,0.8862801954961111,0.0,427.36,-0.5799999999999841,53.49693251533738,-16.359918200409012,0.0,4.0,54.15384615384614,-4.36424019387848,-1.2059604943976037,-0.7309668353323723,4.829999999999984,7.743892857142852,-0.17999999999999883,0.0,0.0,6.268543652546976,50.30562277096199,-3.520156288803456
2015-05-26,426.2,427.0,422.0,425.47,2244185.0,1.8238653724116836,1.398453474980607,0.0,426.7433333333333,-0.6166666666667311,44.66257668711665,-8.83435582822073,0.0,2.159999999999968,53.85169186465086,-0.3021542891952791,-1.2876432648136873,-0.08168277041608363,5.6299999999999955,7.682464285714279,-0.061428571428572276,0.0,0.0,6.268543652546982,46.731482321447466,-3.5741404495145233
2015-05-27,427.45,431.85,425.01,431.42,2231088.0,1.6155950118214202,1.1983681795002454,0.0,427.2488888888889,0.5055555555556452,63.27519379844967,18.612617111333023,5.949999999999989,0.0,60.36687983843825,6.515187973787391,1.0658982828495822,2.3535415476632693,6.840000000000032,7.5877142857142825,-0.09474999999999678,4.850000000000023,0.0,7.839702178911889,43.023238800620724,-3.7082435208267412
2015-05-28,429.71,431.35,425.47,426.57,1912436.0,2.770940291159714,2.348969688445034,0.0,426.6144444444445,-0.6344444444444548,39.77713178294566,-23.49806201550401,0.0,4.850000000000023,49.72561515312444,-10.641264685313814,-1.3209031183492135,-2.3868014011987957,5.949999999999989,7.3412857142857115,-0.246428571428571,0.0,0.4600000000000364,37.30656629025534,42.41810541806454,-0.6051333825561827
2015-05-29,427.23,432.5,427.23,429.23,3016060.0,2.1340540036810025,1.7146984134380068,0.0,426.97333333333336,0.3588888888888846,52.664728682170605,12.887596899224945,2.660000000000025,0.0,45.739396255254114,-3.986218897870323,0.7582159624413188,2.0791190807905324,5.930000000000007,7.170571428571427,-0.17071428571428449,0.0,1.759999999999991,70.33898305084743,45.33130247053935,2.913197052474807
2015-06-01,430.4,433.16,426.2,430.92,2253264.0,1.733500417710937,1.3157894736842008,0.0,427.6044444444444,0.6311111111110677,67.745415318231,15.080686636060392,1.6899999999999977,0.0,48.18574920097762,2.446352945723504,1.3357163013827502,0.5775003389414314,6.960000000000036,7.122714285714287,-0.047857142857139934,0.660000000000025,0.0,65.67940764458679,46.661200650541346,1.3298981800019973
2015-06-02,430.07,433.23,426.25,430.99,1669845.0,1.7169771920462138,1.299334091278212,0.0,428.6355555555556,1.0311111111111586,68.12297734627842,0.37756202804742145,0.06999999999999318,0.0,49.97083414349604,1.7850849425184236,2.200564368879095,0.8648480674963446,6.980000000000018,7.154142857142858,0.03142857142857114,0.06999999999999318,0.0,65.79918237112375,47.85412094872187,1.1929202981805247
2015-06-03,434.4,438.39,432.75,436.59,2727914.0,0.03779289493575677,-1.330767997434665,0.0,430.05,1.4144444444444275,91.01347978032943,22.890502434051015,5.599999999999966,0.0,59.19062027231466,9.219786128818619,3.003350162789591,0.8027857939104961,7.399999999999977,7.1307142857142845,-0.023428571428573797,0.0,6.5,24.429223744292276,46.08041180369868,-1.77370914502319
2015-06-04,434.4,436.755,429.26,430.78,2510761.0,1.8826315056409335,0.5083801476391788,0.0,429.9555555555556,-0.09444444444443434,62.00698951572628,-29.00649026460315,0.0,5.810000000000002,48.59234234234234,-10.598277929972319,-0.1969279243796823,-3.200278087169273,7.4950000000000045,7.2282142857142855,0.09750000000000103,0.0,0.0,30.434782608695578,43.24293056313523,-2.8374812405634486
2015-06-05,429.66,430.8,426.5,426.95,1907855.0,2.796580395830893,1.4100011710973273,0.0,429.88,-0.07555555555558158,42.88567149276079,-19.12131802296549,0.0,3.829999999999984,50.934487507377526,2.342145165035184,-0.15901597175128193,0.03791195262840036,4.300000000000011,6.965357142857146,-0.2628571428571398,0.0,0.0,30.434782608695578,40.405449322571776,-2.8374812405634557
2015-06-08,425.62,426.8,421.425,423.5,2172525.0,3.6340023612750856,2.2361275088547883,0.0,429.6611111111111,-0.21888888888889824,25.66150773839238,-17.224163754368412,0.0,3.4499999999999886,48.3744394618834,-2.5600480454941277,-0.4630173690271998,-0.3040013972759179,5.524999999999977,6.945000000000001,-0.020357142857144517,0.0,0.0,30.43478260869557,37.56796808200831,-2.837481240563463
2015-06-09,422.96,427.49,419.14,425.48,2288663.0,3.1517345116104085,1.7603647645012714,0.0,429.0011111111111,-0.660000000000025,35.54667998003003,9.885172241637648,1.9800000000000182,0.0,53.62709255339624,5.25265309151284,-1.3768485466598668,-0.913831177632667,8.350000000000023,6.9978571428571446,0.05285714285714338,0.6899999999999977,0.0,29.649052037111577,35.090928273499934,-2.47703980850838
2015-06-10,426.46,432.2,425.66,430.77,2172333.0,1.8849966339345836,0.5107133737261289,0.0,429.46777777777777,0.466666666666697,60.41558441558439,24.868904435554363,5.289999999999964,0.0,56.269279622573016,2.642187069176778,0.9845980730009116,2.3614466196607786,6.71999999999997,6.853571428571428,-0.1442857142857168,0.0,6.520000000000039,2.6509102523153243,30.685449766077543,-4.405478507422391
2015-06-11,432.29,438.89,431.47,432.97,2922459.0,1.5613090976280088,1.4827817169780722,0.0,429.8833333333333,0.41555555555555657,70.02531645569641,9.609732040112021,2.2000000000000455,0.0,51.35244247073076,-4.916837151842259,0.871327726393777,-0.11327034660713464,8.120000000000005,6.502142857142859,-0.35142857142856876,6.689999999999998,0.0,8.085106382978797,29.687112077400275,-0.9983376886772675
